1792,Mar 19,9:41 pm LMT,Jun 20,7:35 pm LMT,Sep 22,9:09 am LMT,Dec 21,1:43 am LMT
1972,Mar 20,1:21 pm CET,Jun 21,8:06 am CET,Sep 22,11:32 pm CET,Dec 21,7:12 pm CET
1973,Mar 20,7:12 pm CET,Jun 21,2:00 pm CET,Sep 23,5:21 am CET,Dec 22,1:07 am CET
1974,Mar 21,1:06 am CET,Jun 21,7:37 pm CET,Sep 23,10:58 am CET,Dec 22,6:55 am CET
1975,Mar 21,6:56 am CET,Jun 22,1:26 am CET,Sep 23,4:55 pm CET,Dec 22,12:45 pm CET
1976,Mar 20,12:49 pm CET,Jun 21,8:24 am CEST,Sep 22,11:48 pm CEST,Dec 21,6:35 pm CET
1977,Mar 20,6:42 pm CET,Jun 21,2:13 pm CEST,Sep 23,5:29 am CEST,Dec 22,12:23 am CET
1978,Mar 21,12:33 am CET,Jun 21,8:09 pm CEST,Sep 23,11:25 am CEST,Dec 22,6:20 am CET
1979,Mar 21,6:22 am CET,Jun 22,1:56 am CEST,Sep 23,5:16 pm CEST,Dec 22,12:09 pm CET
1980,Mar 20,12:09 pm CET,Jun 21,7:47 am CEST,Sep 22,11:08 pm CEST,Dec 21,5:56 pm CET
1981,Mar 20,6:02 pm CET,Jun 21,1:44 pm CEST,Sep 23,5:05 am CEST,Dec 21,11:50 pm CET
1982,Mar 20,11:55 pm CET,Jun 21,7:22 pm CEST,Sep 23,10:46 am CEST,Dec 22,5:38 am CET
1983,Mar 21,5:38 am CET,Jun 22,1:08 am CEST,Sep 23,4:41 pm CEST,Dec 22,11:29 am CET
1984,Mar 20,11:24 am CET,Jun 21,7:02 am CEST,Sep 22,10:32 pm CEST,Dec 21,5:22 pm CET
1985,Mar 20,5:13 pm CET,Jun 21,12:44 pm CEST,Sep 23,4:07 am CEST,Dec 21,11:07 pm CET
1986,Mar 20,11:02 pm CET,Jun 21,6:29 pm CEST,Sep 23,9:58 am CEST,Dec 22,5:02 am CET
1987,Mar 21,4:51 am CET,Jun 22,12:10 am CEST,Sep 23,3:45 pm CEST,Dec 22,10:45 am CET
1988,Mar 20,10:38 am CET,Jun 21,5:56 am CEST,Sep 22,9:28 pm CEST,Dec 21,4:27 pm CET
1989,Mar 20,4:28 pm CET,Jun 21,11:53 am CEST,Sep 23,3:19 am CEST,Dec 21,10:22 pm CET
1990,Mar 20,10:19 pm CET,Jun 21,5:32 pm CEST,Sep 23,8:55 am CEST,Dec 22,4:06 am CET
1991,Mar 21,4:01 am CET,Jun 21,11:18 pm CEST,Sep 23,2:47 pm CEST,Dec 22,9:53 am CET
1992,Mar 20,9:47 am CET,Jun 21,5:14 am CEST,Sep 22,8:42 pm CEST,Dec 21,3:43 pm CET
1993,Mar 20,3:40 pm CET,Jun 21,10:59 am CEST,Sep 23,2:22 am CEST,Dec 21,9:25 pm CET
1994,Mar 20,9:27 pm CET,Jun 21,4:47 pm CEST,Sep 23,8:19 am CEST,Dec 22,3:22 am CET
1995,Mar 21,3:14 am CET,Jun 21,10:34 pm CEST,Sep 23,2:13 pm CEST,Dec 22,9:16 am CET
1996,Mar 20,9:03 am CET,Jun 21,4:23 am CEST,Sep 22,8:00 pm CEST,Dec 21,3:05 pm CET
1997,Mar 20,2:54 pm CET,Jun 21,10:19 am CEST,Sep 23,1:55 am CEST,Dec 21,9:07 pm CET
1998,Mar 20,8:54 pm CET,Jun 21,4:02 pm CEST,Sep 23,7:37 am CEST,Dec 22,2:56 am CET
1999,Mar 21,2:45 am CET,Jun 21,9:49 pm CEST,Sep 23,1:31 pm CEST,Dec 22,8:43 am CET
2000,Mar 20,8:35 am CET,Jun 21,3:47 am CEST,Sep 22,7:27 pm CEST,Dec 21,2:37 pm CET
2001,Mar 20,2:30 pm CET,Jun 21,9:37 am CEST,Sep 23,1:04 am CEST,Dec 21,8:21 pm CET
2002,Mar 20,8:16 pm CET,Jun 21,3:24 pm CEST,Sep 23,6:55 am CEST,Dec 22,2:14 am CET
2003,Mar 21,1:59 am CET,Jun 21,9:10 pm CEST,Sep 23,12:46 pm CEST,Dec 22,8:03 am CET
2004,Mar 20,7:48 am CET,Jun 21,2:56 am CEST,Sep 22,6:29 pm CEST,Dec 21,1:41 pm CET
2005,Mar 20,1:33 pm CET,Jun 21,8:46 am CEST,Sep 23,12:23 am CEST,Dec 21,7:34 pm CET
2006,Mar 20,7:25 pm CET,Jun 21,2:25 pm CEST,Sep 23,6:03 am CEST,Dec 22,1:22 am CET
2007,Mar 21,1:07 am CET,Jun 21,8:06 pm CEST,Sep 23,11:51 am CEST,Dec 22,7:07 am CET
2008,Mar 20,6:48 am CET,Jun 21,1:59 am CEST,Sep 22,5:44 pm CEST,Dec 21,1:03 pm CET
2009,Mar 20,12:43 pm CET,Jun 21,7:45 am CEST,Sep 22,11:18 pm CEST,Dec 21,6:46 pm CET
2010,Mar 20,6:32 pm CET,Jun 21,1:28 pm CEST,Sep 23,5:08 am CEST,Dec 22,12:38 am CET
2011,Mar 21,12:20 am CET,Jun 21,7:16 pm CEST,Sep 23,11:04 am CEST,Dec 22,6:30 am CET
2012,Mar 20,6:14 am CET,Jun 21,1:08 am CEST,Sep 22,4:48 pm CEST,Dec 21,12:11 pm CET
2013,Mar 20,12:01 pm CET,Jun 21,7:03 am CEST,Sep 22,10:44 pm CEST,Dec 21,6:11 pm CET
2014,Mar 20,5:57 pm CET,Jun 21,12:51 pm CEST,Sep 23,4:29 am CEST,Dec 22,12:03 am CET
2015,Mar 20,11:45 pm CET,Jun 21,6:37 pm CEST,Sep 23,10:20 am CEST,Dec 22,5:47 am CET
2016,Mar 20,5:30 am CET,Jun 21,12:34 am CEST,Sep 22,4:21 pm CEST,Dec 21,11:44 am CET
2017,Mar 20,11:28 am CET,Jun 21,6:24 am CEST,Sep 22,10:01 pm CEST,Dec 21,5:27 pm CET
2018,Mar 20,5:15 pm CET,Jun 21,12:07 pm CEST,Sep 23,3:54 am CEST,Dec 21,11:22 pm CET
2019,Mar 20,10:58 pm CET,Jun 21,5:54 pm CEST,Sep 23,9:50 am CEST,Dec 22,5:19 am CET
2020,Mar 20,4:49 am CET,Jun 20,11:43 pm CEST,Sep 22,3:30 pm CEST,Dec 21,11:02 am CET
2021,Mar 20,10:37 am CET,Jun 21,5:32 am CEST,Sep 22,9:21 pm CEST,Dec 21,4:59 pm CET
2022,Mar 20,4:33 pm CET,Jun 21,11:13 am CEST,Sep 23,3:03 am CEST,Dec 21,10:48 pm CET
2023,Mar 20,10:24 pm CET,Jun 21,4:57 pm CEST,Sep 23,8:50 am CEST,Dec 22,4:27 am CET
2024,Mar 20,4:06 am CET,Jun 20,10:50 pm CEST,Sep 22,2:43 pm CEST,Dec 21,10:20 am CET
2025,Mar 20,10:01 am CET,Jun 21,4:42 am CEST,Sep 22,8:19 pm CEST,Dec 21,4:03 pm CET
2026,Mar 20,3:46 pm CET,Jun 21,10:24 am CEST,Sep 23,2:05 am CEST,Dec 21,9:50 pm CET
2027,Mar 20,9:24 pm CET,Jun 21,4:10 pm CEST,Sep 23,8:01 am CEST,Dec 22,3:42 am CET
2028,Mar 20,3:17 am CET,Jun 20,10:01 pm CEST,Sep 22,1:45 pm CEST,Dec 21,9:19 am CET
2029,Mar 20,9:02 am CET,Jun 21,3:48 am CEST,Sep 22,7:38 pm CEST,Dec 21,3:14 pm CET
2030,Mar 20,2:51 pm CET,Jun 21,9:31 am CEST,Sep 23,1:26 am CEST,Dec 21,9:09 pm CET
2031,Mar 20,8:41 pm CET,Jun 21,3:17 pm CEST,Sep 23,7:15 am CEST,Dec 22,2:55 am CET
2032,Mar 20,2:21 am CET,Jun 20,9:08 pm CEST,Sep 22,1:10 pm CEST,Dec 21,8:55 am CET
2033,Mar 20,8:22 am CET,Jun 21,3:01 am CEST,Sep 22,6:51 pm CEST,Dec 21,2:45 pm CET
2034,Mar 20,2:17 pm CET,Jun 21,8:44 am CEST,Sep 23,12:39 am CEST,Dec 21,8:33 pm CET
2035,Mar 20,8:02 pm CET,Jun 21,2:33 pm CEST,Sep 23,6:39 am CEST,Dec 22,2:30 am CET
2036,Mar 20,2:02 am CET,Jun 20,8:32 pm CEST,Sep 22,12:23 pm CEST,Dec 21,8:12 am CET
2037,Mar 20,7:50 am CET,Jun 21,2:22 am CEST,Sep 22,6:13 pm CEST,Dec 21,2:07 pm CET
2038,Mar 20,1:40 pm CET,Jun 21,8:09 am CEST,Sep 23,12:02 am CEST,Dec 21,8:02 pm CET
2039,Mar 20,7:31 pm CET,Jun 21,1:57 pm CEST,Sep 23,5:49 am CEST,Dec 22,1:40 am CET
2040,Mar 20,1:11 am CET,Jun 20,7:46 pm CEST,Sep 22,11:44 am CEST,Dec 21,7:32 am CET
2041,Mar 20,7:06 am CET,Jun 21,1:35 am CEST,Sep 22,5:26 pm CEST,Dec 21,1:18 pm CET
2042,Mar 20,12:53 pm CET,Jun 21,7:15 am CEST,Sep 22,11:11 pm CEST,Dec 21,7:04 pm CET
2043,Mar 20,6:27 pm CET,Jun 21,12:58 pm CEST,Sep 23,5:06 am CEST,Dec 22,1:01 am CET
2044,Mar 20,12:20 am CET,Jun 20,6:51 pm CEST,Sep 22,10:47 am CEST,Dec 21,6:43 am CET
2045,Mar 20,6:07 am CET,Jun 21,12:33 am CEST,Sep 22,4:32 pm CEST,Dec 21,12:35 pm CET
2046,Mar 20,11:57 am CET,Jun 21,6:14 am CEST,Sep 22,10:21 pm CEST,Dec 21,6:28 pm CET
2047,Mar 20,5:52 pm CET,Jun 21,12:03 pm CEST,Sep 23,4:08 am CEST,Dec 22,12:07 am CET
2048,Mar 19,11:33 pm CET,Jun 20,5:53 pm CEST,Sep 22,10:00 am CEST,Dec 21,6:02 am CET
2049,Mar 20,5:28 am CET,Jun 20,11:47 pm CEST,Sep 22,3:42 pm CEST,Dec 21,11:52 am CET
2050,Mar 20,11:19 am CET,Jun 21,5:33 am CEST,Sep 22,9:28 pm CEST,Dec 21,5:38 pm CET
2051,Mar 20,4:59 pm CET,Jun 21,11:18 am CEST,Sep 23,3:27 am CEST,Dec 21,11:34 pm CET
2052,Mar 19,10:56 pm CET,Jun 20,5:16 pm CEST,Sep 22,9:15 am CEST,Dec 21,5:17 am CET
2053,Mar 20,4:47 am CET,Jun 20,11:04 pm CEST,Sep 22,3:06 pm CEST,Dec 21,11:10 am CET
2054,Mar 20,10:34 am CET,Jun 21,4:47 am CEST,Sep 22,8:59 pm CEST,Dec 21,5:10 pm CET
2055,Mar 20,4:28 pm CET,Jun 21,10:40 am CEST,Sep 23,2:48 am CEST,Dec 21,10:55 pm CET
2056,Mar 19,10:11 pm CET,Jun 20,4:28 pm CEST,Sep 22,8:39 am CEST,Dec 21,4:51 am CET
2057,Mar 20,4:08 am CET,Jun 20,10:19 pm CEST,Sep 22,2:23 pm CEST,Dec 21,10:43 am CET
2058,Mar 20,10:05 am CET,Jun 21,4:04 am CEST,Sep 22,8:08 pm CEST,Dec 21,4:25 pm CET
2059,Mar 20,3:44 pm CET,Jun 21,9:47 am CEST,Sep 23,2:03 am CEST,Dec 21,10:18 pm CET
2060,Mar 19,9:38 pm CET,Jun 20,3:45 pm CEST,Sep 22,7:48 am CEST,Dec 21,4:01 am CET
2061,Mar 20,3:26 am CET,Jun 20,9:32 pm CEST,Sep 22,1:31 pm CEST,Dec 21,9:49 am CET
2062,Mar 20,9:07 am CET,Jun 21,3:11 am CEST,Sep 22,7:20 pm CEST,Dec 21,3:43 pm CET
2063,Mar 20,2:59 pm CET,Jun 21,9:02 am CEST,Sep 23,1:08 am CEST,Dec 21,9:21 pm CET
2064,Mar 19,8:39 pm CET,Jun 20,2:46 pm CEST,Sep 22,6:57 am CEST,Dec 21,3:09 am CET
2065,Mar 20,2:28 am CET,Jun 20,8:32 pm CEST,Sep 22,12:42 pm CEST,Dec 21,9:01 am CET
2066,Mar 20,8:20 am CET,Jun 21,2:16 am CEST,Sep 22,6:27 pm CEST,Dec 21,2:46 pm CET
2067,Mar 20,1:54 pm CET,Jun 21,7:56 am CEST,Sep 23,12:20 am CEST,Dec 21,8:43 pm CET
2068,Mar 19,7:49 pm CET,Jun 20,1:54 pm CEST,Sep 22,6:07 am CEST,Dec 21,2:33 am CET
2069,Mar 20,1:45 am CET,Jun 20,7:41 pm CEST,Sep 22,11:52 am CEST,Dec 21,8:22 am CET
2070,Mar 20,7:35 am CET,Jun 21,1:23 am CEST,Sep 22,5:45 pm CEST,Dec 21,2:19 pm CET
2071,Mar 20,1:35 pm CET,Jun 21,7:21 am CEST,Sep 22,11:38 pm CEST,Dec 21,8:04 pm CET
2072,Mar 19,7:21 pm CET,Jun 20,1:14 pm CEST,Sep 22,5:28 am CEST,Dec 21,1:56 am CET
2073,Mar 20,1:13 am CET,Jun 20,7:07 pm CEST,Sep 22,11:16 am CEST,Dec 21,7:51 am CET
2074,Mar 20,7:09 am CET,Jun 21,12:59 am CEST,Sep 22,5:04 pm CEST,Dec 21,1:35 pm CET
2075,Mar 20,12:47 pm CET,Jun 21,6:41 am CEST,Sep 22,10:59 pm CEST,Dec 21,7:27 pm CET
2076,Mar 19,6:39 pm CET,Jun 20,12:37 pm CEST,Sep 22,4:50 am CEST,Dec 21,1:14 am CET
2077,Mar 20,12:31 am CET,Jun 20,6:24 pm CEST,Sep 22,10:36 am CEST,Dec 21,7:01 am CET
2078,Mar 20,6:11 am CET,Jun 20,11:58 pm CEST,Sep 22,4:25 pm CEST,Dec 21,12:58 pm CET
2079,Mar 20,12:01 pm CET,Jun 21,5:50 am CEST,Sep 22,10:13 pm CEST,Dec 21,6:44 pm CET
2080,Mar 19,5:44 pm CET,Jun 20,11:34 am CEST,Sep 22,3:57 am CEST,Dec 21,12:33 am CET
2081,Mar 19,11:35 pm CET,Jun 20,5:17 pm CEST,Sep 22,9:38 am CEST,Dec 21,6:23 am CET
2082,Mar 20,5:31 am CET,Jun 20,11:04 pm CEST,Sep 22,3:23 pm CEST,Dec 21,12:05 pm CET
2083,Mar 20,11:11 am CET,Jun 21,4:44 am CEST,Sep 22,9:12 pm CEST,Dec 21,5:54 pm CET
2084,Mar 19,5:00 pm CET,Jun 20,10:41 am CEST,Sep 22,3:00 am CEST,Dec 20,11:42 pm CET
2085,Mar 19,10:54 pm CET,Jun 20,4:33 pm CEST,Sep 22,8:44 am CEST,Dec 21,5:29 am CET
2086,Mar 20,4:36 am CET,Jun 20,10:10 pm CEST,Sep 22,2:33 pm CEST,Dec 21,11:23 am CET
2087,Mar 20,10:29 am CET,Jun 21,4:07 am CEST,Sep 22,8:29 pm CEST,Dec 21,5:09 pm CET
2088,Mar 19,4:18 pm CET,Jun 20,9:57 am CEST,Sep 22,2:19 am CEST,Dec 20,10:57 pm CET
2089,Mar 19,10:07 pm CET,Jun 20,3:44 pm CEST,Sep 22,8:08 am CEST,Dec 21,4:53 am CET
2090,Mar 20,4:03 am CET,Jun 20,9:37 pm CEST,Sep 22,2:00 pm CEST,Dec 21,10:44 am CET
2091,Mar 20,9:43 am CET,Jun 21,3:20 am CEST,Sep 22,7:52 pm CEST,Dec 21,4:39 pm CET
2092,Mar 19,3:34 pm CET,Jun 20,9:16 am CEST,Sep 22,1:43 am CEST,Dec 20,10:33 pm CET
2093,Mar 19,9:36 pm CET,Jun 20,3:08 pm CEST,Sep 22,7:30 am CEST,Dec 21,4:22 am CET
2094,Mar 20,3:22 am CET,Jun 20,8:43 pm CEST,Sep 22,1:18 pm CEST,Dec 21,10:14 am CET
2095,Mar 20,9:16 am CET,Jun 21,2:40 am CEST,Sep 22,7:12 pm CEST,Dec 21,4:02 pm CET
2096,Mar 19,3:04 pm CET,Jun 20,8:32 am CEST,Sep 22,12:56 am CEST,Dec 20,9:47 pm CET
2097,Mar 19,8:49 pm CET,Jun 20,2:14 pm CEST,Sep 22,6:37 am CEST,Dec 21,3:38 am CET
2098,Mar 20,2:41 am CET,Jun 20,8:04 pm CEST,Sep 22,12:25 pm CEST,Dec 21,9:22 am CET
2099,Mar 20,8:19 am CET,Jun 21,1:43 am CEST,Sep 22,6:12 pm CEST,Dec 21,3:05 pm CET
2100,Mar 20,2:05 pm CET,Jun 21,7:33 am CEST,Sep 23,12:01 am CEST,Dec 21,8:52 pm CET
2101,Mar 20,7:58 pm CET,Jun 21,1:23 pm CEST,Sep 23,5:48 am CEST,Dec 22,2:40 am CET
2102,Mar 21,1:37 am CET,Jun 21,6:55 pm CEST,Sep 23,11:32 am CEST,Dec 22,8:34 am CET
2103,Mar 21,7:24 am CET,Jun 22,12:47 am CEST,Sep 23,5:26 pm CEST,Dec 22,2:25 pm CET
2104,Mar 20,1:15 pm CET,Jun 21,6:39 am CEST,Sep 22,11:11 pm CEST,Dec 21,8:14 pm CET
2105,Mar 20,7:08 pm CET,Jun 21,12:20 pm CEST,Sep 23,4:53 am CEST,Dec 22,2:05 am CET
2106,Mar 21,1:05 am CET,Jun 21,6:14 pm CEST,Sep 23,10:48 am CEST,Dec 22,7:54 am CET
2107,Mar 21,6:51 am CET,Jun 22,12:02 am CEST,Sep 23,4:38 pm CEST,Dec 22,1:44 pm CET
2108,Mar 20,12:40 pm CET,Jun 21,5:59 am CEST,Sep 22,10:30 pm CEST,Dec 21,7:36 pm CET
2109,Mar 20,6:38 pm CET,Jun 21,11:56 am CEST,Sep 23,4:20 am CEST,Dec 22,1:29 am CET
2110,Mar 21,12:23 am CET,Jun 21,5:34 pm CEST,Sep 23,10:08 am CEST,Dec 22,7:20 am CET
2111,Mar 21,6:12 am CET,Jun 21,11:27 pm CEST,Sep 23,4:07 pm CEST,Dec 22,1:09 pm CET
2112,Mar 20,12:04 pm CET,Jun 21,5:21 am CEST,Sep 22,9:57 pm CEST,Dec 21,6:58 pm CET
2113,Mar 20,5:52 pm CET,Jun 21,10:59 am CEST,Sep 23,3:37 am CEST,Dec 22,12:48 am CET
2114,Mar 20,11:41 pm CET,Jun 21,4:48 pm CEST,Sep 23,9:29 am CEST,Dec 22,6:41 am CET
2115,Mar 21,5:24 am CET,Jun 21,10:32 pm CEST,Sep 23,3:14 pm CEST,Dec 22,12:28 pm CET
2116,Mar 20,11:10 am CET,Jun 21,4:19 am CEST,Sep 22,8:58 pm CEST,Dec 21,6:16 pm CET
2117,Mar 20,5:08 pm CET,Jun 21,10:11 am CEST,Sep 23,2:46 am CEST,Dec 22,12:05 am CET
2118,Mar 20,10:54 pm CET,Jun 21,3:45 pm CEST,Sep 23,8:28 am CEST,Dec 22,5:50 am CET
2119,Mar 21,4:40 am CET,Jun 21,9:37 pm CEST,Sep 23,2:21 pm CEST,Dec 22,11:38 am CET
2120,Mar 20,10:30 am CET,Jun 21,3:34 am CEST,Sep 22,8:08 pm CEST,Dec 21,5:25 pm CET
2121,Mar 20,4:17 pm CET,Jun 21,9:13 am CEST,Sep 23,1:45 am CEST,Dec 21,11:13 pm CET
2122,Mar 20,10:05 pm CET,Jun 21,3:04 pm CEST,Sep 23,7:41 am CEST,Dec 22,5:02 am CET
2123,Mar 21,3:50 am CET,Jun 21,8:51 pm CEST,Sep 23,1:31 pm CEST,Dec 22,10:48 am CET
2124,Mar 20,9:37 am CET,Jun 21,2:39 am CEST,Sep 22,7:20 pm CEST,Dec 21,4:36 pm CET
2125,Mar 20,3:31 pm CET,Jun 21,8:34 am CEST,Sep 23,1:15 am CEST,Dec 21,10:33 pm CET
2126,Mar 20,9:17 pm CET,Jun 21,2:12 pm CEST,Sep 23,7:01 am CEST,Dec 22,4:27 am CET
2127,Mar 21,3:04 am CET,Jun 21,8:03 pm CEST,Sep 23,12:57 pm CEST,Dec 22,10:22 am CET
2128,Mar 20,9:00 am CET,Jun 21,2:00 am CEST,Sep 22,6:47 pm CEST,Dec 21,4:15 pm CET
2129,Mar 20,2:56 pm CET,Jun 21,7:40 am CEST,Sep 23,12:26 am CEST,Dec 21,10:03 pm CET
2130,Mar 20,8:51 pm CET,Jun 21,1:31 pm CEST,Sep 23,6:22 am CEST,Dec 22,3:54 am CET
2131,Mar 21,2:38 am CET,Jun 21,7:23 pm CEST,Sep 23,12:11 pm CEST,Dec 22,9:42 am CET
2132,Mar 20,8:26 am CET,Jun 21,1:14 am CEST,Sep 22,5:54 pm CEST,Dec 21,3:28 pm CET
2133,Mar 20,2:17 pm CET,Jun 21,7:08 am CEST,Sep 22,11:46 pm CEST,Dec 21,9:20 pm CET
2134,Mar 20,8:03 pm CET,Jun 21,12:46 pm CEST,Sep 23,5:29 am CEST,Dec 22,3:05 am CET
2135,Mar 21,1:47 am CET,Jun 21,6:32 pm CEST,Sep 23,11:23 am CEST,Dec 22,8:50 am CET
2136,Mar 20,7:35 am CET,Jun 21,12:26 am CEST,Sep 22,5:14 pm CEST,Dec 21,2:39 pm CET
2137,Mar 20,1:23 pm CET,Jun 21,6:02 am CEST,Sep 22,10:49 pm CEST,Dec 21,8:25 pm CET
2138,Mar 20,7:06 pm CET,Jun 21,11:47 am CEST,Sep 23,4:42 am CEST,Dec 22,2:19 am CET
2139,Mar 21,12:50 am CET,Jun 21,5:36 pm CEST,Sep 23,10:30 am CEST,Dec 22,8:08 am CET
2140,Mar 20,6:39 am CET,Jun 20,11:20 pm CEST,Sep 22,4:10 pm CEST,Dec 21,1:53 pm CET
2141,Mar 20,12:34 pm CET,Jun 21,5:12 am CEST,Sep 22,10:04 pm CEST,Dec 21,7:47 pm CET
2142,Mar 20,6:26 pm CET,Jun 21,10:54 am CEST,Sep 23,3:50 am CEST,Dec 22,1:35 am CET
2143,Mar 21,12:13 am CET,Jun 21,4:44 pm CEST,Sep 23,9:42 am CEST,Dec 22,7:24 am CET
2144,Mar 20,6:03 am CET,Jun 20,10:45 pm CEST,Sep 22,3:36 pm CEST,Dec 21,1:20 pm CET
2145,Mar 20,11:59 am CET,Jun 21,4:28 am CEST,Sep 22,9:14 pm CEST,Dec 21,7:06 pm CET
2146,Mar 20,5:45 pm CET,Jun 21,10:16 am CEST,Sep 23,3:10 am CEST,Dec 22,12:58 am CET
2147,Mar 20,11:35 pm CET,Jun 21,4:10 pm CEST,Sep 23,9:06 am CEST,Dec 22,6:48 am CET
2148,Mar 20,5:25 am CET,Jun 20,9:58 pm CEST,Sep 22,2:49 pm CEST,Dec 21,12:33 pm CET
2149,Mar 20,11:15 am CET,Jun 21,3:50 am CEST,Sep 22,8:45 pm CEST,Dec 21,6:32 pm CET